ID_Player,Name,birth_date,Saison,Team,Competition,Minutes_Jouées,Apparition,Titulaire,Remplacé_xfois,A Remplacé_xfois,Sur le banc,Saison_trait
183394,Moussa Sissoko,"Aug 16, 1989",2020, France,Euro Qualification,477 ,7 ,5 ,2 ,0 ,5 ,2020/2021
183394,Moussa Sissoko,"Aug 16, 1989",2018/2019, France,UEFA Nations League,0 ,1 ,0 ,1 ,0 ,1 ,2018/2019
178416,Jeremain Lens,"Nov 24, 1987",2018, Netherlands,WC Qualification Europe,17 ,1 ,0 ,1 ,0 ,2 ,2018/2019
203535,Tonny Vilhena,"Jan 3, 1995",2013, Netherlands U21,Euro U21,71 ,1 ,1 ,0 ,1 ,3 ,2013/2014
179527,Loïc Rémy,"Jan 2, 1987",2014, France,WC Qualification Europe,62 ,1 ,1 ,0 ,3 ,4 ,2014/2015
179527,Loïc Rémy,"Jan 2, 1987",2012, France,Euro Qualification,0 ,7 ,3 ,4 ,2 ,6 ,2012/2013
183394,Moussa Sissoko,"Aug 16, 1989",2018, France,WC Qualification Europe,372 ,7 ,5 ,2 ,0 ,2 ,2018/2019
183394,Moussa Sissoko,"Aug 16, 1989",2016, France,Euro Qualification,380 ,6 ,4 ,2 ,1 ,3 ,2016/2017
183394,Moussa Sissoko,"Aug 16, 1989",2016, France,European Championship,360 ,4 ,4 ,0 ,1 ,3 ,2016/2017
183394,Moussa Sissoko,"Aug 16, 1989",2014, France,World Cup,0 ,4 ,2 ,2 ,0 ,3 ,2014/2015
178416,Jeremain Lens,"Nov 24, 1987",2016, Netherlands,Euro Qualification,182 ,4 ,2 ,2 ,1 ,5 ,2016/2017
178416,Jeremain Lens,"Nov 24, 1987",2014, Netherlands,World Cup,0 ,4 ,1 ,3 ,1 ,6 ,2014/2015
178416,Jeremain Lens,"Nov 24, 1987",2014, Netherlands,Euro Qualification,0 ,14 ,9 ,5 ,0 ,1 ,2014/2015
